State,Year,exfels,totfels,expris,totpris,vap,pctexfel,pctexpris,pcttotfels,pcttotpris,blkexfels,totblkfels,blkexpris,totblkpris,blkvap,blkpctexfel,blkpctexpris,pcttotblkfels,pcttotblkpris
Oregon,1984,51065,70129,17115,21339,1990000, 2.56 , 0.86 , 3.52 , 1.07 ,2979,4083,1463,1851,25959,11.47,5.63,15.73,7.13
Pennsylvania,1984,208402,266772,36237,49327,8996000, 2.31 , 0.40 , 2.96 , 0.54 ,51160,71730,13101,19847,744464,6.87,1.75,9.63,2.66
Rhode Island,1984,14886,21976,2534,3755,738000, 2.01 , 0.34 , 2.97 , 0.50 ,2705,3926,421,722,21535,12.56,1.95,18.23,3.35
South Carolina,1984,63398,81743,27702,37560,2389000, 2.65 , 1.15 , 3.42 , 1.57 ,25217,34693,11473,17003,644280,3.91,1.78,5.38,2.63
South Dakota,1984,9496,11718,4061,4982,504000, 1.88 , 0.80 , 2.32 , 0.98 ,63,86,51,66,1728,3.65,3.00,5.02,3.83
Tennessee,1984,54252,83036,25631,32933,3490000, 1.55 , 0.73 , 2.37 , 0.94 ,20277,32450,10181,13327,501194,4.04,2.03,6.47,2.65
Texas,1984,276659,463032,86383,123065,11410000, 2.42 , 0.75 , 4.05 , 1.07 ,76423,124268,26380,38653,1227383,6.22,2.14,10.12,3.14
Utah,1984,14260,20640,4154,5654,1024000, 1.39 , 0.40 , 2.01 , 0.55 ,668,1044,379,506,7017,9.52,5.40,14.87,7.21
Vermont,1984,9524,12547,2698,3213,392000, 2.42 , 0.68 , 3.20 , 0.81 ,48,71,26,35,986,4.96,2.65,7.22,3.58
Virginia,1984,93649,126118,32169,43008,4241000, 2.20 , 0.75 , 2.97 , 1.01 ,35742,50334,14204,19939,750783,4.76,1.89,6.70,2.65
Washington,1984,57749,88128,20187,27008,3228000, 1.78 , 0.62 , 2.73 , 0.83 ,6828,10623,2656,3818,76327,8.94,3.47,13.91,5.00
West Virginia,1984,19398,23859,7309,8894,1432000, 1.35 , 0.51 , 1.66 , 0.62 ,1738,2109,1016,1180,42091,4.13,2.41,5.01,2.80
Wisconsin,1984,65784,82035,20885,22787,3479000, 1.89 , 0.60 , 2.35 , 0.65 ,13937,17487,4701,5260,123400,11.29,3.80,14.17,4.26
Wyoming,1984,5801,8528,2722,3446,354000, 1.63 , 0.76 , 2.40 , 0.97 ,183,231,115,137,2285,8.00,5.06,10.12,6.00
Alabama,1983,121028,147112,28953,38809,2858000, 4.23 , 1.01 , 5.14 , 1.35 ,46545,59941,11780,17486,651245,7.14,1.80,9.20,2.68
Alaska,1983,5840,9312,1380,3014,329000, 1.77 , 0.41 , 2.83 , 0.91 ,428,709,140,285,10452,4.09,1.34,6.78,2.73
Arizona,1983,61800,84858,13171,20422,2174000, 2.84 , 0.60 , 3.90 , 0.93 ,8134,11118,3684,4923,54271,14.98,6.78,20.48,9.07
Arkansas,1983,19026,29214,15682,19106,1683000, 1.13 , 0.93 , 1.73 , 1.13 ,6525,11335,5575,7171,231034,2.82,2.41,4.90,3.10
California,1983,660883,814244,109664,149037,18725500, 3.52 , 0.58 , 4.34 , 0.79 ,134852,176604,28762,42553,1137286,11.85,2.52,15.52,3.74
Colorado,1983,81152,96436,16658,19902,2301500, 3.52 , 0.72 , 4.19 , 0.86 ,8379,10186,2276,2847,74819,11.19,3.04,13.61,3.80
Connecticut,1983,44125,66240,16837,22311,2383500, 1.85 , 0.70 , 2.77 , 0.93 ,13069,20989,5946,8908,153628,8.50,3.87,13.66,5.79
Delaware,1983,3479,8607,2453,4651,451500, 0.77 , 0.54 , 1.90 , 1.03 ,1521,4142,1107,2421,68475,2.22,1.61,6.04,3.53
Florida,1983,238146,294377,66110,92444,8390500, 2.83 , 0.78 , 3.50 , 1.10 ,67761,88924,25902,38051,962253,7.04,2.69,9.24,3.95
Georgia,1983,136276,205091,49385,64743,4138500, 3.29 , 1.19 , 4.95 , 1.56 ,58869,90620,23210,31745,1011492,5.82,2.29,8.95,3.13
Hawaii,1983,12715,19329,1212,2912,741500, 1.71 , 0.16 , 2.60 , 0.39 ,200,471,25,120,13703,1.45,0.18,3.43,0.87
Idaho,1983,14487,19042,4931,6123,677000, 2.13 , 0.72 , 2.81 , 0.90 ,284,372,149,175,4106,6.92,3.64,9.06,4.27
Illinois,1983,140785,197449,48550,64145,8390000, 1.67 , 0.57 , 2.35 , 0.76 ,44999,68907,24543,33804,1111832,4.04,2.20,6.19,3.04
Indiana,1983,108295,131900,24681,33977,3970000, 2.72 , 0.62 , 3.32 , 0.85 ,22774,29436,6515,9650,279203,8.15,2.33,10.54,3.45
Iowa,1983,39174,49226,10760,13574,2117000, 1.85 , 0.50 , 2.32 , 0.64 ,2594,3446,806,1217,28060,9.24,2.87,12.28,4.33
Kansas,1983,33801,46758,15107,18812,1779500, 1.89 , 0.84 , 2.62 , 1.05 ,6064,9300,3071,4341,87175,6.95,3.52,10.66,4.98
Kentucky,1983,49575,69877,23873,28625,2675000, 1.85 , 0.89 , 2.61 , 1.07 ,7719,11609,3773,4984,178828,4.31,2.11,6.49,2.78
Louisiana,1983,72254,99006,21058,33870,3087000, 2.34 , 0.68 , 3.20 , 1.09 ,39657,55234,18535,27648,795277,4.98,2.33,6.94,3.47
Maine,1983,16010,19415,6364,7154,843000, 1.89 , 0.75 , 2.30 , 0.84 ,153,190,20,29,2535,6.05,0.82,7.52,1.18
Maryland,1983,95592,142462,42252,54869,3217500, 2.97 , 1.31 , 4.42 , 1.70 ,47939,75793,22197,31022,717314,6.68,3.09,10.56,4.32
Massachusetts,1983,123728,145076,14087,18459,4408500, 2.80 , 0.31 , 3.29 , 0.41 ,24267,28753,2387,3679,164019,14.79,1.45,17.53,2.24
Michigan,1983,225098,263717,53421,67803,6567000, 3.42 , 0.81 , 4.01 , 1.03 ,35620,49546,20674,28251,812088,4.38,2.54,6.10,3.47
Minnesota,1983,61610,86038,11746,13859,3024500, 2.03 , 0.38 , 2.84 , 0.45 ,4536,6915,1678,2082,35603,12.74,4.71,19.42,5.84
Mississippi,1983,43862,59198,13673,19259,1788000, 2.45 , 0.76 , 3.31 , 1.07 ,22836,31742,6978,10598,547665,4.16,1.27,5.79,1.93
Missouri,1983,78224,104467,23759,32034,3666500, 2.13 , 0.64 , 2.84 , 0.87 ,22543,30761,7291,10511,345105,6.53,2.11,8.91,3.04
Montana,1983,14748,18695,4603,5506,582000, 2.53 , 0.79 , 3.21 , 0.94 ,128,190,87,102,1130,11.33,7.70,16.84,9.04
Nebraska,1983,22393,27151,7488,9117,1160000, 1.93 , 0.64 , 2.34 , 0.78 ,2273,3043,1319,1765,31292,7.26,4.21,9.72,5.64
Nevada,1983,13197,20287,5480,8668,669000, 1.97 , 0.81 , 3.03 , 1.29 ,2781,4617,1372,2252,38172,7.28,3.59,12.09,5.90
New Hamp,1983,15774,17894,1892,2371,716500, 2.20 , 0.26 , 2.49 , 0.33 ,682,814,9,23,3518,19.41,0.26,23.13,0.66
New Jersey,1983,163898,209047,35964,45156,5630000, 2.91 , 0.63 , 3.71 , 0.80 ,70639,90242,13399,18144,653988,10.80,2.04,13.79,2.77
New Mexico,1983,15616,22986,7387,9364,973000, 1.60 , 0.75 , 2.36 , 0.96 ,2251,3504,1572,1814,15844,14.20,9.92,22.12,11.45
New York,1983,245674,341456,83407,113948,13252000, 1.85 , 0.62 , 2.57 , 0.85 ,93824,145161,46542,64523,1740121,5.39,2.67,8.34,3.70
North Carolina,1983,90757,124668,52839,68234,4514500, 2.01 , 1.17 , 2.76 , 1.51 ,28841,44486,22406,30316,913666,3.15,2.45,4.86,3.31
North Dakota,1983,8713,10581,1867,2277,485500, 1.79 , 0.38 , 2.17 , 0.46 ,193,251,84,96,2048,9.45,4.10,12.28,4.73
Ohio,1983,188645,237349,67027,85034,7837500, 2.40 , 0.85 , 3.02 , 1.08 ,72023,99314,25007,35234,744755,9.67,3.35,13.33,4.73
Oklahoma,1983,84545,103535,23393,30821,2373000, 3.56 , 0.98 , 4.36 , 1.29 ,16781,21250,5611,7845,134512,12.47,4.17,15.79,5.83
Oregon,1983,47303,64239,16131,20072,1971500, 2.39 , 0.81 , 3.25 , 1.01 ,2780,3821,1382,1767,25256,11.00,5.47,15.13,6.99
Pennsylvania,1983,202437,257469,35025,46792,8952500, 2.26 , 0.39 , 2.87 , 0.52 ,49619,68465,12541,18528,736285,6.73,1.70,9.29,2.51
Rhode Island,1983,13600,20074,2386,3543,730500, 1.86 , 0.32 , 2.74 , 0.48 ,2435,3683,395,714,20589,11.82,1.92,17.88,3.46
South Carolina,1983,61170,79299,26165,35741,2349000, 2.60 , 1.11 , 3.37 , 1.52 ,24197,33306,10679,15924,634383,3.81,1.68,5.25,2.51
South Dakota,1983,9209,11384,3909,4735,499000, 1.84 , 0.78 , 2.28 , 0.94 ,59,86,50,66,1662,3.57,3.03,5.20,3.99
Tennessee,1983,55437,75516,22952,31153,3449000, 1.60 , 0.66 , 2.18 , 0.90 ,20388,29410,8886,12617,493862,4.12,1.79,5.95,2.55
Texas,1983,256460,430874,79851,115110,11146500, 2.30 , 0.71 , 3.86 , 1.03 ,70353,117929,24343,36986,1201644,5.85,2.02,9.81,3.07
Utah,1983,12856,18872,3833,5024,1008500, 1.27 , 0.38 , 1.87 , 0.49 ,615,939,348,441,6899,8.92,5.04,13.61,6.39
Vermont,1983,8974,11628,2605,2995,386500, 2.32 , 0.67 , 3.00 , 0.77 ,44,63,24,31,924,4.83,2.65,6.88,3.38
Virginia,1983,87755,120356,31082,41175,4158000, 2.11 , 0.74 , 2.89 , 0.99 ,33287,47909,13730,19039,735024,4.52,1.86,6.51,2.59
Washington,1983,43454,81857,19475,26124,3182000, 1.36 , 0.61 , 2.57 , 0.82 ,4953,10217,2571,3888,75485,6.56,3.40,13.53,5.15
West Virginia,1983,19274,23209,7059,8683,1425500, 1.35 , 0.49 , 1.62 , 0.60 ,1722,2100,997,1185,42768,4.02,2.33,4.91,2.77
Wisconsin,1983,63777,81844,20237,25102,3462500, 1.84 , 0.58 , 2.36 , 0.72 ,13255,18059,4538,6188,119550,11.08,3.79,15.10,5.17
Wyoming,1983,5401,7781,2592,3313,353500, 1.52 , 0.73 , 2.20 , 0.93 ,169,236,115,148,2295,7.37,5.01,10.32,6.46
Alabama,1982,118625,142921,28072,37305,2823000, 4.20 , 0.99 , 5.06 , 1.32 ,45074,57399,11281,16559,644614,6.99,1.75,8.90,2.56
Alaska,1982,5090,8220,1156,2462,310000, 1.64 , 0.37 , 2.65 , 0.79 ,357,626,116,241,10107,3.53,1.15,6.19,2.39
Arizona,1982,57019,78633,12162,18231,2091000, 2.72 , 0.58 , 3.76 , 0.87 ,7591,10355,3492,4541,52597,14.43,6.64,19.68,8.63
Arkansas,1982,18532,27902,15137,19062,1661000, 1.11 , 0.91 , 1.67 , 1.14 ,6295,10601,5296,7078,230539,2.73,2.29,4.59,3.07
California,1982,644455,779879,98957,133597,18357000, 3.51 , 0.53 , 4.24 , 0.72 ,130614,166571,25208,37182,1173493,11.13,2.14,14.19,3.16
Colorado,1982,78930,93054,15963,19010,2256000, 3.49 , 0.70 , 4.12 , 0.84 ,8146,9810,2152,2691,72525,11.23,2.96,13.52,3.71
Connecticut,1982,41726,60274,16199,22035,2359000, 1.76 , 0.68 , 2.55 , 0.93 ,12139,19052,5596,8715,148498,8.17,3.76,12.83,5.86
Delaware,1982,3063,7422,2246,4308,445000, 0.68 , 0.50 , 1.66 , 0.96 ,1352,3532,1008,2196,66098,2.04,1.52,5.34,3.32
Florida,1982,220187,277171,58449,86279,8090000, 2.72 , 0.72 , 3.42 , 1.06 ,61925,83340,22580,35324,926940,6.68,2.43,8.99,3.81
Georgia,1982,125058,184142,45668,60084,4049000, 3.08 , 1.12 , 4.54 , 1.48 ,54567,80510,21299,28901,987798,5.52,2.15,8.15,2.92
Hawaii,1982,11626,17589,1151,2587,725000, 1.60 , 0.15 , 2.42 , 0.35 ,159,390,21,97,13550,1.17,0.15,2.88,0.72
Idaho,1982,13537,17710,4658,5705,665000, 2.03 , 0.70 , 2.66 , 0.85 ,268,345,146,167,4245,6.33,3.44,8.13,3.95
Illinois,1982,129062,185460,45622,59915,8344000, 1.54 , 0.54 , 2.22 , 0.71 ,41466,63753,22817,30870,1095326,3.78,2.08,5.82,2.81
Indiana,1982,101545,121340,23232,32022,3942000, 2.57 , 0.58 , 3.07 , 0.81 ,21064,26706,5963,8872,274354,7.67,2.17,9.73,3.23
Iowa,1982,37808,47685,10076,12905,2113000, 1.78 , 0.47 , 2.25 , 0.61 ,2564,3304,752,1120,27103,9.46,2.77,12.19,4.13
Kansas,1982,31794,43446,14715,17793,1768000, 1.79 , 0.83 , 2.45 , 1.00 ,5614,8462,2943,3980,85797,6.54,3.43,9.86,4.63
Kentucky,1982,39102,64723,23076,27153,2654000, 1.47 , 0.86 , 2.43 , 1.02 ,5781,10619,3619,4656,177196,3.26,2.04,5.99,2.62
Louisiana,1982,68635,93048,20192,31127,3050000, 2.25 , 0.66 , 3.05 , 1.02 ,37634,51557,17755,25474,789003,4.76,2.25,6.53,3.22
Maine,1982,15454,18511,6193,6922,830000, 1.86 , 0.74 , 2.23 , 0.83 ,147,181,19,27,2501,5.89,0.76,7.25,1.10
Maryland,1982,91110,130987,42071,53083,3176000, 2.86 , 1.32 , 4.12 , 1.67 ,46710,67875,22079,28910,691756,6.75,3.19,9.81,4.17
Massachusetts,1982,125476,142632,13361,17599,4358000, 2.87 , 0.30 , 3.27 , 0.40 ,24613,28306,2220,3473,157830,15.59,1.40,17.93,2.20
Michigan,1982,220638,260173,51347,66571,6543000, 3.37 , 0.78 , 3.97 , 1.01 ,34770,48757,19659,27838,795672,4.36,2.47,6.12,3.49
Minnesota,1982,58102,78738,11319,13400,3001000, 1.93 , 0.37 , 2.62 , 0.44 ,4227,6141,1586,1954,34490,12.25,4.59,17.80,5.66
Mississippi,1982,41611,56552,12550,18034,1772000, 2.34 , 0.70 , 3.19 , 1.01 ,21546,30353,6375,9982,543153,3.96,1.17,5.58,1.83
Missouri,1982,71975,95817,22865,30310,3636000, 1.97 , 0.62 , 2.63 , 0.83 ,20937,28287,7004,9866,340988,6.14,2.05,8.29,2.89
Montana,1982,14181,18010,4499,5413,576000, 2.46 , 0.78 , 3.12 , 0.93 ,124,173,84,96,1127,11.02,7.46,15.40,8.57
Nebraska,1982,22540,26585,7404,9113,1151000, 1.95 , 0.64 , 2.30 , 0.79 ,2295,2854,1272,1639,30681,7.48,4.14,9.30,5.34
Nevada,1982,11237,18450,4959,7671,652000, 1.72 , 0.76 , 2.82 , 1.17 ,2376,4146,1228,1957,36083,6.58,3.40,11.49,5.42
New Hamp,1982,15544,17740,1821,2266,699000, 2.22 , 0.26 , 2.53 , 0.32 ,657,784,8,20,3241,20.28,0.26,24.18,0.62
New Jersey,1982,159264,201631,34222,42413,5551000, 2.86 , 0.61 , 3.63 , 0.76 ,68715,87488,12727,17057,634798,10.82,2.00,13.78,2.68
New Mexico,1982,15127,21071,7011,8729,951000, 1.59 , 0.73 , 2.21 , 0.91 ,2178,3210,1484,1704,15663,13.90,9.47,20.49,10.88
New York,1982,240511,324714,79362,107313,13142000, 1.83 , 0.60 , 2.47 , 0.81 ,93494,133687,43362,57908,1694645,5.51,2.55,7.88,3.41
North Carolina,1982,81045,118001,48788,65366,4429000, 1.82 , 1.10 , 2.66 , 1.47 ,24527,41112,20522,28759,898318,2.73,2.28,4.57,3.20
North Dakota,1982,8535,10124,1784,2106,480000, 1.77 , 0.37 , 2.10 , 0.43 ,191,224,72,79,1988,9.64,3.66,11.28,3.99
Ohio,1982,184632,228872,63198,80515,7818000, 2.36 , 0.80 , 2.92 , 1.02 ,68805,93316,22614,32336,733986,9.37,3.08,12.71,4.40
Oklahoma,1982,81187,99344,22197,28547,2345000, 3.46 , 0.94 , 4.23 , 1.21 ,16071,20298,5298,7216,133815,12.01,3.95,15.16,5.39
Oregon,1982,42248,58322,14969,18836,1953000, 2.16 , 0.76 , 2.98 , 0.96 ,2498,3511,1271,1659,24553,10.17,5.17,14.30,6.76
Pennsylvania,1982,198653,247914,33910,44432,8909000, 2.22 , 0.38 , 2.78 , 0.49 ,48484,65205,12023,17307,728105,6.65,1.65,8.95,2.37
Rhode Island,1982,12031,18308,2227,3264,723000, 1.66 , 0.30 , 2.53 , 0.45 ,2033,3404,360,687,19642,10.35,1.83,17.33,3.49
South Carolina,1982,58285,77203,25149,34286,2309000, 2.52 , 1.08 , 3.34 , 1.48 ,22994,32151,10178,15061,624487,3.68,1.62,5.14,2.41
South Dakota,1982,9025,11179,3751,4542,494000, 1.82 , 0.75 , 2.26 , 0.91 ,56,84,47,64,1596,3.54,2.97,5.28,4.04
Tennessee,1982,52756,71816,21659,29705,3408000, 1.54 , 0.63 , 2.10 , 0.87 ,19440,27213,8167,11476,486530,3.99,1.67,5.59,2.35
Texas,1982,245382,400676,74177,110326,10883000, 2.25 , 0.68 , 3.68 , 1.01 ,65771,112166,22756,36816,1175906,5.59,1.93,9.53,3.13
Utah,1982,11588,17301,3523,4640,993000, 1.16 , 0.35 , 1.74 , 0.46 ,597,864,322,402,6781,8.80,4.75,12.75,5.93
Vermont,1982,8444,10937,2508,2898,381000, 2.21 , 0.65 , 2.87 , 0.76 ,41,59,23,29,863,4.86,2.69,6.85,3.44
Virginia,1982,83989,114273,29019,39098,4075000, 2.06 , 0.71 , 2.80 , 0.95 ,31792,45364,12768,18039,719266,4.42,1.77,6.30,2.50
Washington,1982,32930,69275,18640,24962,3136000, 1.05 , 0.59 , 2.20 , 0.79 ,3014,8557,2422,3643,74643,4.03,3.24,11.46,4.88
West Virginia,1982,18847,22880,6844,8573,1419000, 1.32 , 0.48 , 1.61 , 0.60 ,1656,2112,972,1207,43445,3.81,2.23,4.86,2.77
Wisconsin,1982,60961,78526,19379,24049,3446000, 1.76 , 0.56 , 2.27 , 0.69 ,12550,17183,4221,5794,115700,10.84,3.64,14.85,5.00
Wyoming,1982,5080,7102,2443,3145,353000, 1.43 , 0.69 , 2.01 , 0.89 ,162,219,109,140,2304,7.06,4.77,9.52,6.10
Alabama,1981,116881,138581,27454,35111,2790000, 4.18 , 0.98 , 4.96 , 1.25 ,43953,54835,10945,15296,637983,6.88,1.71,8.59,2.39
Alaska,1981,4899,7249,1078,2097,293500, 1.66 , 0.36 , 2.46 , 0.71 ,338,533,107,200,9762,3.46,1.09,5.46,2.05
Arizona,1981,45951,64760,11189,16412,2030500, 2.26 , 0.55 , 3.18 , 0.80 ,6356,8782,3317,4230,50923,12.48,6.51,17.24,8.30
Arkansas,1981,18093,26077,14730,18058,1644500, 1.10 , 0.89 , 1.58 , 1.09 ,6101,9678,5093,6562,230043,2.65,2.21,4.20,2.85
California,1981,634469,754063,92408,121610,17952500, 3.53 , 0.51 , 4.20 , 0.67 ,127969,159049,23046,33007,1209700,10.57,1.90,13.14,2.72
Colorado,1981,77073,90004,15496,18268,2189500, 3.52 , 0.70 , 4.11 , 0.83 ,7949,9477,2069,2561,70230,11.31,2.94,13.49,3.64
Connecticut,1981,40734,54367,15588,20235,2331200, 1.74 , 0.66 , 2.33 , 0.86 ,11581,16880,5333,7786,143369,8.07,3.71,11.77,5.43
Delaware,1981,1966,5534,2072,3784,438500, 0.44 , 0.47 , 1.26 , 0.86 ,855,2644,944,1927,63721,1.34,1.48,4.14,3.02
Florida,1981,208412,258169,54761,78350,7834000, 2.66 , 0.69 , 3.29 , 1.00 ,58257,76969,21068,31789,891627,6.53,2.36,8.63,3.56
Georgia,1981,115770,165400,42519,54963,3959500, 2.92 , 1.07 , 4.17 , 1.38 ,50786,72455,19856,26416,964104,5.26,2.05,7.51,2.73
Hawaii,1981,10956,15977,1125,2332,711000, 1.54 , 0.15 , 2.24 , 0.32 ,127,323,19,83,13396,0.95,0.14,2.41,0.62
Idaho,1981,12837,16482,4372,5329,655500, 1.95 , 0.66 , 2.51 , 0.81 ,259,322,143,162,4383,5.91,3.27,7.35,3.69
Illinois,1981,116861,171632,41464,54670,8289500, 1.40 , 0.50 , 2.07 , 0.65 ,37983,58918,20627,28232,1078820,3.52,1.91,5.46,2.61
Indiana,1981,86132,105040,21797,29819,3917000, 2.19 , 0.55 , 2.68 , 0.76 ,18538,23716,5426,8030,269505,6.87,2.01,8.79,2.97
Iowa,1981,32437,42089,9647,12317,2106000, 1.54 , 0.45 , 1.99 , 0.58 ,2264,3017,724,1092,26145,8.66,2.77,11.54,4.17
Kansas,1981,29833,40806,14057,16827,1749000, 1.70 , 0.80 , 2.33 , 0.96 ,5146,7802,2743,3660,84418,6.09,3.25,9.24,4.33
Kentucky,1981,35619,58679,22097,26264,2625000, 1.35 , 0.84 , 2.23 , 1.00 ,5544,9672,3425,4421,175564,3.15,1.95,5.50,2.51
Louisiana,1981,65713,88713,19539,28954,2984500, 2.20 , 0.65 , 2.97 , 0.97 ,36090,48861,17184,23778,782728,4.61,2.19,6.24,3.03
Maine,1981,14600,17753,6046,6713,820500, 1.77 , 0.73 , 2.16 , 0.81 ,138,173,17,25,2467,5.60,0.70,7.03,1.02
Maryland,1981,86755,121908,42176,51511,3128000, 2.77 , 1.34 , 3.89 , 1.64 ,46177,62493,22302,27353,666198,6.93,3.34,9.38,4.10
Massachusetts,1981,131016,141728,13051,16842,4318000, 3.03 , 0.30 , 3.28 , 0.39 ,25650,28188,2139,3303,151641,16.91,1.41,18.58,2.17
Michigan,1981,208788,256055,49967,65124,6531500, 3.19 , 0.76 , 3.92 , 0.99 ,32866,47730,18941,27242,779256,4.21,2.43,6.12,3.49
Minnesota,1981,52745,72916,10856,12880,2967000, 1.77 , 0.36 , 2.45 , 0.43 ,3818,5555,1499,1829,33376,11.44,4.49,16.64,5.48
Mississippi,1981,40055,53310,11739,16363,1747500, 2.29 , 0.67 , 3.05 , 0.93 ,20716,28376,5922,8913,538641,3.84,1.09,5.26,1.65
Missouri,1981,68196,88832,22283,28772,3607000, 1.89 , 0.61 , 2.46 , 0.79 ,19998,26352,6835,9318,336871,5.93,2.02,7.82,2.76
Montana,1981,13446,17256,4410,5241,568000, 2.36 , 0.77 , 3.03 , 0.92 ,110,165,82,95,1123,9.86,7.37,14.70,8.51
Nebraska,1981,21236,25073,7360,9013,1142000, 1.85 , 0.64 , 2.19 , 0.78 ,2194,2749,1265,1633,30069,7.29,4.20,9.14,5.43
Nevada,1981,9645,16220,4577,6693,627000, 1.53 , 0.73 , 2.58 , 1.06 ,1953,3660,1129,1728,33994,5.74,3.32,10.76,5.08
New Hamp,1981,15366,17513,1749,2147,685500, 2.24 , 0.25 , 2.55 , 0.31 ,650,752,7,16,2964,21.94,0.26,25.36,0.55
New Jersey,1981,156083,194656,33501,40512,5486500, 2.84 , 0.61 , 3.54 , 0.73 ,67281,84726,12462,16256,615609,10.92,2.02,13.76,2.64
New Mexico,1981,14356,19611,6744,8241,925500, 1.55 , 0.72 , 2.11 , 0.89 ,2090,2946,1418,1596,15481,13.50,9.16,19.03,10.31
New York,1981,234393,311328,76469,102068,13037500, 1.79 , 0.58 , 2.38 , 0.78 ,91198,127459,41623,54694,1649168,5.52,2.52,7.72,3.31
North Carolina,1981,74382,109790,45515,61306,4351500, 1.70 , 1.04 , 2.52 , 1.40 ,21633,37358,19125,26883,882970,2.45,2.16,4.23,3.04
North Dakota,1981,8364,9820,1732,2012,473500, 1.76 , 0.36 , 2.07 , 0.42 ,192,216,68,73,1928,9.98,3.57,11.20,3.81
Ohio,1981,180029,220708,60476,75444,7781000, 2.31 , 0.77 , 2.83 , 0.96 ,66871,86176,20729,27931,723217,9.24,2.86,11.91,3.86
Oklahoma,1981,78640,95597,21503,26784,2276000, 3.45 , 0.94 , 4.20 , 1.17 ,15566,19473,5127,6729,133117,11.69,3.85,14.62,5.05
Oregon,1981,38188,53468,14366,17661,1941000, 1.96 , 0.74 , 2.75 , 0.90 ,2250,3246,1217,1556,23850,9.43,5.10,13.61,6.52
Pennsylvania,1981,193880,240193,32968,42333,8848000, 2.19 , 0.37 , 2.71 , 0.47 ,47529,62298,11581,16020,719926,6.60,1.60,8.65,2.22
Rhode Island,1981,10773,16529,2124,3086,716500, 1.50 , 0.29 , 2.30 , 0.43 ,1864,2941,327,587,18696,9.97,1.75,15.73,3.14
South Carolina,1981,55530,71704,24169,30007,2262000, 2.45 , 1.06 , 3.16 , 1.32 ,21927,29335,9733,12767,614591,3.56,1.58,4.77,2.07
South Dakota,1981,9813,11052,3654,4347,491000, 1.99 , 0.74 , 2.25 , 0.88 ,57,80,45,61,1530,3.76,2.94,5.28,3.99
Tennessee,1981,49577,68261,20102,27999,3365500, 1.47 , 0.59 , 2.02 , 0.83 ,18368,25536,7448,10516,479198,3.83,1.55,5.32,2.19
Texas,1981,233478,369891,70333,100835,10506500, 2.22 , 0.66 , 3.52 , 0.95 ,62998,103458,21676,33543,1150168,5.47,1.88,8.99,2.91
Utah,1981,10717,15599,3225,4276,964000, 1.11 , 0.33 , 1.61 , 0.44 ,557,818,303,388,6663,8.36,4.55,12.28,5.82
Vermont,1981,8347,10472,2455,2816,375500, 2.22 , 0.65 , 2.78 , 0.75 ,40,55,22,28,801,5.10,2.81,6.97,3.53
Virginia,1981,79157,107592,26558,35946,4002500, 1.97 , 0.66 , 2.68 , 0.89 ,29861,42461,11605,16487,703508,4.24,1.64,6.03,2.34
Washington,1981,30296,62817,18366,23702,3088000, 0.98 , 0.59 , 2.03 , 0.76 ,2777,7661,2370,3374,73801,3.76,3.21,10.38,4.57
West Virginia,1981,18603,22346,6704,8269,1409500, 1.31 , 0.47 , 1.58 , 0.58 ,1662,2001,943,1118,44122,3.76,2.13,4.53,2.53
Wisconsin,1981,58828,75447,18830,23246,3410500, 1.72 , 0.55 , 2.21 , 0.68 ,12075,16395,4007,5485,111850,10.79,3.58,14.65,4.90
Wyoming,1981,4882,6524,2378,2965,342500, 1.42 , 0.69 , 1.90 , 0.86 ,159,204,108,132,2314,6.91,4.68,8.83,5.73
Alabama,1980,116351,135060,27098,33466,2757000, 4.22 , 0.98 , 4.89 , 1.21 ,43458,52760,10781,14378,631353,6.88,1.70,8.35,2.27
Alaska,1980,4534,6284,958,1529,277000, 1.63 , 0.34 , 2.26 , 0.55 ,308,446,93,144,9418,3.27,0.98,4.74,1.53
Arizona,1980,49397,65606,10412,14772,1970000, 2.50 , 0.52 , 3.33 , 0.74 ,6692,8789,3185,3955,49250,13.58,6.46,17.84,8.03
Arkansas,1980,16974,24455,14008,16919,1628000, 1.04 , 0.86 , 1.50 , 1.03 ,5624,8880,4756,6005,229548,2.45,2.07,3.86,2.61
California,1980,621548,731481,87776,111040,17548000, 3.54 , 0.50 , 4.16 , 0.63 ,124750,152526,21531,29360,1245908,10.01,1.72,12.24,2.35
Colorado,1980,75566,87371,15019,17628,2123000, 3.55 , 0.70 , 4.11 , 0.83 ,7790,9191,1982,2448,67936,11.46,2.91,13.52,3.60
Connecticut,1980,38887,49937,14828,17578,2304000, 1.68 , 0.64 , 2.16 , 0.76 ,10965,14981,4983,6416,138240,7.93,3.60,10.83,4.64
Delaware,1980,2162,4885,1892,2979,432000, 0.50 , 0.43 , 1.13 , 0.68 ,940,2274,860,1481,61344,1.53,1.40,3.70,2.41
Florida,1980,188116,243885,51103,71314,7578000, 2.48 , 0.67 , 3.21 , 0.94 ,52350,72105,19592,28708,856314,6.11,2.28,8.42,3.35
Georgia,1980,104668,150286,39661,51583,3870000, 2.70 , 1.02 , 3.88 , 1.33 ,45997,66053,18521,24804,940410,4.89,1.96,7.02,2.63
Hawaii,1980,10247,14351,1106,1730,697000, 1.47 , 0.15 , 2.05 , 0.24 ,94,248,18,51,13243,0.71,0.13,1.87,0.38
